Year,Player,Team,Pos,PassingATT,PassingATT High,PassingATT Low,PassingCMP,PassingCMP High,PassingCMP Low,PassingYDS,PassingYDS High,PassingYDS Low,PassingTD,PassingTD High,PassingTD Low,INTS,INTS High,INTS Low,RushingATT,RushingATT High,RushingATT Low,RushingYDS,RushingYDS High,RushingYDS Low,RushingTD,RushingTD High,RushingTD Low,FL,FL High,FL Low,FPTS,FPTS High,FPTS Low,REC,REC High,REC Low,ReceivingYDS,ReceivingYDS High,ReceivingYDS Low,ReceivingTD,ReceivingTD High,ReceivingTD Low
2026,Josh Allen,BUF,QB,498.0,509.0,487.0,337.1,340.2,334.0,3828.2,3945.4,3711.0,28.1,30.0,26.2,12.3,11.6,13.0,120.7,125.0,116.4,594.2,609.0,579.5,11.7,12.4,11.0,4.1,4.0,4.2,374.8,402.0,369.2,,,,,,,,,
2026,Jayden Daniels,WAS,QB,494.7,520.3,469.0,321.7,347.4,296.0,3658.7,3854.3,3463.0,24.7,27.0,22.4,11.0,9.9,12.0,135.5,140.0,131.0,707.9,746.0,669.8,5.1,5.1,5.0,2.8,2.0,3.7,329.6,362.0,318.5,,,,,,,,,
2026,Drake Maye,NE,QB,503.4,519.8,487.0,345.0,355.0,335.0,4022.3,4094.5,3950.0,28.0,29.0,27.0,11.1,11.0,11.2,102.5,104.0,101.0,541.8,552.0,531.6,4.0,4.1,4.0,5.6,5.1,6.0,328.9,362.0,319.0,,,,,,,,,
2026,Lamar Jackson,BAL,QB,436.0,467.1,405.0,285.4,302.8,268.0,3623.3,3884.5,3362.0,29.5,33.0,25.9,10.4,9.8,11.0,114.1,122.1,106.0,636.7,670.3,603.0,3.3,3.7,3.0,4.2,4.0,4.3,327.7,362.0,322.0,,,,,,,,,
2026,Jalen Hurts,PHI,QB,485.1,499.2,471.0,315.3,327.6,303.0,3578.6,3779.2,3378.0,24.8,26.0,23.5,7.6,6.0,9.2,112.1,118.0,106.3,463.9,490.0,437.8,8.6,9.2,8.0,4.0,4.0,4.1,324.4,348.0,320.4,,,,,,,,,
2026,Jaxson Dart,NYG,QB,506.3,509.0,503.6,321.6,327.2,316.0,3602.5,3689.0,3516.0,23.5,26.0,20.9,12.1,10.2,14.0,99.9,100.8,99.0,542.1,553.2,531.0,6.8,7.0,6.6,2.9,2.0,3.7,314.9,346.0,300.9,,,,,,,,,
2026,Brock Purdy,SF,QB,543.3,557.0,529.7,365.5,379.0,352.0,4148.4,4180.8,4116.0,28.5,30.0,27.1,14.9,13.9,16.0,73.2,81.0,65.4,313.1,349.0,277.3,4.3,5.0,3.6,4.3,3.7,5.0,313.6,350.0,293.1,,,,,,,,,
2026,Joe Burrow,CIN,QB,594.7,620.0,569.5,397.2,409.0,385.3,4196.7,4273.0,4120.4,33.5,34.0,32.9,12.5,10.9,14.0,41.9,51.8,32.0,177.0,189.0,165.0,1.5,2.1,1.0,1.9,1.0,2.8,312.4,351.0,303.9,,,,,,,,,
2026,Dak Prescott,DAL,QB,584.4,613.0,555.8,385.9,400.0,371.9,4272.1,4432.0,4112.1,31.3,33.0,29.7,12.0,12.0,12.0,51.1,51.2,51.0,179.5,185.9,173.0,2.1,2.2,2.0,2.8,2.0,3.6,309.0,361.0,285.9,,,,,,,,,
2026,Trevor Lawrence,JAC,QB,547.2,560.5,534.0,335.1,347.2,323.0,3862.9,3928.8,3797.0,27.4,30.0,24.8,14.0,13.0,15.0,75.2,77.0,73.5,331.2,334.3,328.0,5.4,6.0,4.8,3.4,3.0,3.8,308.7,346.0,287.4,,,,,,,,,
2026,Patrick Mahomes I,IKC,QB,558.1,565.0,551.2,355.0,358.0,352.0,3833.9,3992.7,3675.0,27.6,29.0,26.1,11.8,11.7,12.0,62.0,71.0,53.1,381.2,436.0,326.4,3.6,4.0,3.2,2.0,1.0,3.0,307.6,345.0,289.7,,,,,,,,,
2026,Justin Herbert,LAC,QB,527.4,527.9,527.0,348.7,352.0,345.4,3813.7,3846.4,3781.0,26.8,28.0,25.5,12.0,11.0,13.0,80.7,83.0,78.3,475.0,544.0,405.9,2.2,2.3,2.0,2.8,2.0,3.6,302.4,338.0,282.7,,,,,,,,,
2026,Caleb Williams,CHI,QB,552.7,577.0,528.5,322.8,329.0,316.6,3804.0,3821.0,3787.0,27.6,30.0,25.3,10.0,10.0,10.0,74.6,78.0,71.1,391.4,401.0,381.8,2.1,2.3,2.0,3.0,2.0,4.0,298.6,341.0,281.5,,,,,,,,,
2026,Matthew Stafford,LAR,QB,548.4,557.8,539.0,349.6,356.1,343.0,4166.5,4282.0,4051.0,34.5,34.9,34.0,8.3,7.0,9.7,27.0,27.0,27.0,38.7,39.4,38.0,0.3,0.6,0.0,2.8,2.0,3.5,296.3,341.0,293.3,,,,,,,,,
2026,Bo Nix,DEN,QB,570.0,575.0,564.9,363.9,364.0,363.7,3692.6,3871.1,3514.0,26.7,27.0,26.3,10.6,10.0,11.1,77.6,82.3,73.0,330.7,355.3,306.0,3.5,3.9,3.0,2.0,1.0,3.1,293.6,314.0,294.7,,,,,,,,,
2026,Baker Mayfield,TB,QB,539.4,552.0,526.7,346.3,354.0,338.6,3877.3,3931.0,3823.6,26.8,29.0,24.6,12.8,11.7,14.0,56.5,59.0,54.1,360.1,397.0,323.2,1.7,2.0,1.4,3.7,3.0,4.4,288.4,335.0,264.9,,,,,,,,,
2026,Jared Goff,DET,QB,534.1,544.2,524.0,368.2,371.4,365.0,4220.1,4232.0,4208.2,31.5,34.0,28.9,10.0,9.9,10.0,24.1,27.2,21.0,46.7,49.5,44.0,0.3,0.7,0.0,3.7,3.5,4.0,284.0,336.0,267.9,,,,,,,,,
2026,Daniel Jones,IND,QB,522.9,526.9,519.0,341.4,348.8,334.0,3797.9,3853.0,3742.9,24.8,30.0,19.6,11.1,11.0,11.2,62.5,73.0,52.0,237.7,307.4,168.0,4.5,5.9,3.0,3.8,3.0,4.5,283.0,324.0,266.8,,,,,,,,,
2026,Tyler Shough,NO,QB,551.7,555.0,548.3,362.7,369.0,356.3,3938.5,3990.0,3887.0,22.1,24.0,20.3,12.6,11.1,14.0,70.3,75.0,65.6,305.1,326.0,284.2,4.1,4.3,4.0,3.6,3.3,4.0,281.5,308.0,264.5,,,,,,,,,
2026,Malik Willis,MIA,QB,482.1,505.2,459.0,317.2,322.4,312.0,3325.7,3554.4,3097.0,19.5,26.0,13.0,13.7,10.4,17.0,124.8,144.0,105.6,634.1,723.0,545.2,4.2,5.0,3.4,6.1,6.0,6.2,273.7,321.0,237.8,,,,,,,,,
2026,Kyler Murray,MIN,QB,484.2,490.3,478.0,318.3,330.6,306.0,3374.1,3403.0,3345.2,23.2,27.0,19.4,15.5,10.0,21.0,77.0,83.0,70.9,466.7,490.0,443.5,3.6,4.0,3.2,3.8,3.5,4.0,272.9,304.0,250.4,,,,,,,,,
2026,C.J. Stroud,HOU,QB,562.0,573.0,551.1,351.6,352.0,351.2,3937.0,3945.9,3928.0,24.7,28.0,21.4,12.0,12.0,12.1,56.0,57.1,55.0,249.0,249.0,248.9,1.0,1.1,1.0,3.5,3.0,3.9,268.3,311.0,245.7,,,,,,,,,
2026,Jordan Love,GB,QB,501.7,531.4,472.0,325.0,342.0,308.0,3833.2,3993.4,3673.0,27.0,29.0,25.1,10.4,10.0,10.8,48.2,50.4,46.0,199.4,212.8,186.0,0.5,0.9,0.0,3.0,2.0,4.0,267.8,298.0,259.2,,,,,,,,,
2026,Sam Darnold,SEA,QB,504.9,512.8,497.0,336.6,338.0,335.1,4068.8,4126.0,4011.7,28.0,32.0,24.0,12.7,12.3,13.0,46.0,48.0,44.1,135.2,145.0,125.5,0.4,0.9,0.0,5.3,4.6,6.0,267.6,315.0,242.3,,,,,,,,,
2026,Bryce Young,CAR,QB,515.1,537.1,493.0,324.7,334.4,315.0,3416.1,3634.2,3198.0,22.2,24.0,20.3,13.6,12.2,15.0,59.9,62.0,57.8,271.7,272.4,271.0,3.1,4.0,2.1,3.0,2.0,4.0,251.4,272.0,237.5,,,,,,,,,
2026,Jacoby Brissett,ARI,QB,551.3,586.0,516.6,352.0,377.0,327.1,3565.6,3772.0,3359.2,20.0,25.0,15.0,10.6,9.2,12.0,51.6,56.0,47.2,234.1,258.0,210.3,1.7,2.0,1.3,4.8,3.7,6.0,235.8,284.0,199.7,,,,,,,,,
2026,Geno Smith,NYJ,QB,510.3,530.7,490.0,335.1,361.2,309.0,3374.2,3813.4,2935.0,22.7,25.0,20.3,15.2,14.3,16.0,58.0,58.0,58.0,236.0,252.0,219.9,1.0,1.0,1.0,2.2,1.0,3.4,235.8,245.0,232.0,,,,,,,,,
2026,Cam Ward,TEN,QB,560.2,562.0,558.4,343.5,355.0,332.0,3550.7,3754.3,3347.0,20.2,24.0,16.4,10.2,10.0,10.3,41.8,46.6,37.0,174.7,200.4,149.0,2.5,3.0,2.0,5.4,4.8,6.0,234.5,259.0,218.8,,,,,,,,,
2026,Aaron Rodgers,PIT,QB,521.8,568.6,475.0,331.3,362.6,300.0,3397.2,3764.4,3030.0,21.0,22.0,20.0,10.1,9.0,11.1,24.6,28.1,21.0,83.2,99.5,67.0,0.9,1.0,0.9,2.7,2.0,3.5,218.2,233.0,218.0,,,,,,,,,
2026,Fernando Mendoza,LV,QB,432.9,447.9,418.0,281.7,283.4,280.0,2842.8,3052.5,2633.0,16.6,19.0,14.2,13.2,10.5,16.0,51.6,52.1,51.0,232.1,238.0,226.3,1.5,1.9,1.0,2.7,2.0,3.4,193.4,198.0,187.4,,,,,,,,,
2026,Tua Tagovailoa,ATL,QB,384.0,466.0,301.9,251.5,299.0,204.1,2811.4,3454.0,2168.9,17.2,24.0,10.4,9.0,8.0,10.0,20.4,25.0,15.9,48.9,54.0,43.8,0.1,0.3,0.0,2.3,2.0,2.5,173.3,254.0,114.5,,,,,,,,,
2026,Deshaun Watson,CLE,QB,316.3,321.0,311.5,191.7,192.0,191.5,2013.8,2040.6,1987.0,10.7,13.0,8.3,7.5,7.1,8.0,43.5,45.0,42.0,201.4,210.9,192.0,1.5,2.0,1.0,3.3,2.7,4.0,138.0,148.0,123.8,,,,,,,,,
2026,Shedeur Sanders,CLE,QB,223.1,232.2,214.0,137.5,146.9,128.0,1473.6,1623.3,1324.0,8.1,9.0,7.1,5.8,5.6,6.0,20.6,21.2,20.0,124.6,130.0,119.3,0.8,1.0,0.6,1.2,1.0,1.4,100.4,97.0,96.5,,,,,,,,,
2026,Michael Penix Jr.,ATL,QB,174.1,265.2,83.0,110.7,168.3,53.0,1246.6,1884.3,609.0,6.7,9.5,4.0,3.6,2.0,5.1,12.7,19.4,6.0,47.4,76.7,18.0,0.5,0.9,0.0,1.0,0.0,1.9,78.7,113.5,37.0,,,,,,,,,
2026,Kirk Cousins,LV,QB,110.1,118.1,102.0,73.7,78.4,69.0,752.4,832.7,672.0,4.6,5.0,4.2,3.3,2.7,4.0,6.4,7.0,5.7,10.1,11.1,9.0,0.1,0.3,0.0,0.9,0.9,1.0,45.0,46.1,38.0,,,,,,,,,
2026,J.J. McCarthy,MIN,QB,52.4,85.8,19.0,33.3,54.5,12.0,367.4,598.7,136.0,2.2,3.4,1.0,1.6,1.0,2.3,6.9,9.8,4.0,31.4,43.9,19.0,0.3,0.6,0.0,0.4,0.0,0.8,26.0,39.9,7.0,,,,,,,,,
2026,Ty Simpson,LAR,QB,40.9,60.0,21.9,25.8,38.0,13.5,298.2,450.0,146.4,2.6,4.0,1.2,0.8,0.6,1.0,4.1,7.0,1.1,18.4,32.0,4.8,0.0,0.1,0.0,0.1,0.0,0.2,23.4,34.0,10.1,,,,,,,,,
2026,Anthony Richardson Sr.,IND,QB,35.0,35.0,35.0,23.0,23.0,23.0,254.0,254.0,254.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,15.0,,,,,,,,,
2026,Carson Beck,ARI,QB,42.1,66.3,18.0,26.4,40.8,12.0,281.7,448.4,115.0,1.8,2.5,1.0,0.8,0.0,1.5,4.3,6.6,2.0,18.1,29.2,7.0,0.1,0.3,0.0,0.2,0.0,0.5,19.7,28.9,8.0,,,,,,,,,
2026,Marcus Mariota,WAS,QB,34.8,47.0,22.6,22.2,30.0,14.3,256.1,346.0,166.2,2.0,3.0,1.0,0.8,0.7,1.0,1.4,1.8,1.0,7.9,9.8,6.0,0.0,0.1,0.0,0.1,0.0,0.2,18.1,21.0,10.2,,,,,,,,,
2026,Joe Milton III,DAL,QB,23.9,25.0,22.8,15.4,16.0,14.8,170.2,181.0,159.4,1.1,1.2,1.0,0.2,0.0,0.5,3.2,5.0,1.4,13.5,21.0,5.9,0.0,0.1,0.0,0.1,0.0,0.2,12.2,10.7,9.0,,,,,,,,,
2026,Shane Buechele,BUF,QB,20.0,20.0,20.0,14.0,14.0,14.0,150.0,150.0,150.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.0,,,,,,,,,
2026,Will Levis,TEN,QB,23.0,23.0,23.0,14.0,14.0,14.0,137.0,137.0,137.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,9.0,9.0,,,,,,,,,
2026,Jarrett Stidham,DEN,QB,23.1,24.0,22.3,14.4,15.0,13.8,152.7,161.3,144.0,1.1,1.1,1.0,0.3,0.0,0.6,3.3,5.0,1.7,12.9,19.0,6.8,0.0,0.1,0.0,0.1,0.0,0.2,11.3,10.4,9.0,,,,,,,,,
2026,Jake Browning,TB,QB,22.5,23.0,21.9,14.3,14.6,14.0,156.9,162.8,151.0,1.0,1.1,1.0,0.9,0.7,1.0,3.1,5.0,1.3,15.7,26.0,5.5,0.0,0.1,0.0,0.1,0.0,0.1,11.2,10.3,7.0,,,,,,,,,
2026,Tyson Bagent,CHI,QB,21.5,22.1,21.0,13.6,14.2,13.0,154.5,155.9,153.0,1.0,1.0,1.0,0.3,0.0,0.6,3.3,5.0,1.5,10.0,14.0,5.9,0.0,0.1,0.0,0.1,0.0,0.2,11.0,10.1,8.0,,,,,,,,,
2026,Teddy Bridgewater,DET,QB,21.8,22.0,21.6,13.7,14.0,13.3,157.9,165.0,150.7,1.0,1.0,1.0,0.4,0.0,0.7,3.1,5.0,1.1,8.9,13.0,4.8,0.0,0.1,0.0,0.0,0.0,0.1,11.0,9.4,8.0,,,,,,,,,
2026,Justin Fields,KC,QB,21.8,23.0,20.6,13.4,14.0,12.8,144.1,148.0,140.2,1.0,1.0,0.9,0.7,0.4,1.0,3.4,4.0,2.8,18.1,21.0,15.3,0.1,0.2,0.0,0.1,0.0,0.2,11.0,10.6,7.0,,,,,,,,,
2026,Tommy DeVito,NE,QB,22.5,22.5,22.5,14.7,14.7,14.7,149.8,149.8,149.8,1.0,1.0,1.0,0.4,0.4,0.4,1.9,1.9,1.9,9.5,9.5,9.5,0.1,0.1,0.1,0.1,0.1,0.1,10.6,10.3,10.3,,,,,,,,,
2026,Tyler Huntley,BAL,QB,18.3,19.5,17.0,11.8,12.6,11.0,130.8,133.0,128.5,0.9,1.0,0.9,0.3,0.0,0.5,3.5,5.0,2.0,18.7,28.0,9.5,0.0,0.1,0.0,0.1,0.0,0.1,10.6,9.0,8.6,,,,,,,,,
2026,Davis Mills,HOU,QB,23.2,23.5,23.0,14.1,14.1,14.0,153.2,160.0,146.4,0.9,1.0,0.8,0.3,0.0,0.6,3.0,5.0,1.0,11.4,19.0,3.9,0.0,0.0,0.0,0.1,0.0,0.1,10.5,9.0,8.4,,,,,,,,,
2026,Trey Lance,LAC,QB,22.2,22.5,22.0,13.6,14.0,13.2,148.2,149.0,147.3,1.0,1.0,1.0,0.8,0.6,1.0,2.7,4.0,1.5,13.4,20.0,6.8,0.0,0.0,0.0,0.1,0.0,0.1,10.4,9.4,7.0,,,,,,,,,
2026,Tanner McKee,PHI,QB,20.3,21.7,19.0,12.8,13.7,12.0,141.0,153.1,129.0,1.0,1.0,1.0,0.2,0.0,0.5,3.0,5.0,1.0,9.9,16.0,3.7,0.0,0.0,0.0,0.0,0.0,0.1,10.3,9.5,8.0,,,,,,,,,
2026,Joe Flacco,CIN,QB,24.8,25.0,24.6,16.1,17.0,15.2,169.2,174.0,164.4,1.2,1.3,1.0,0.8,0.7,1.0,2.2,4.0,0.4,8.6,16.0,1.2,0.0,0.0,0.0,0.6,0.2,1.0,10.3,10.5,4.0,,,,,,,,,
2026,Mason Rudolph,PIT,QB,22.2,23.3,21.0,14.0,15.0,13.0,148.9,162.9,135.0,0.9,1.0,0.9,0.3,0.0,0.7,2.6,4.0,1.2,10.6,17.0,4.2,0.0,0.0,0.0,0.1,0.0,0.2,10.3,9.0,8.9,,,,,,,,,
2026,Mac Jones,SF,QB,22.7,23.0,22.4,14.9,15.0,14.8,156.4,167.0,145.7,1.0,1.0,1.0,0.8,0.6,1.0,3.0,5.0,1.0,10.1,18.0,2.2,0.0,0.0,0.0,0.1,0.0,0.1,10.3,8.6,7.0,,,,,,,,,
2026,Spencer Rattler,NO,QB,23.0,23.0,23.0,15.0,15.0,14.9,156.7,160.0,153.5,0.9,1.0,0.8,0.8,0.5,1.0,2.7,4.0,1.3,12.1,17.0,7.1,0.0,0.0,0.0,0.1,0.0,0.2,10.2,8.9,7.0,,,,,,,,,
2026,Drew Lock,SEA,QB,20.6,21.2,20.0,13.0,13.0,12.9,146.6,159.0,134.2,0.9,1.0,0.8,0.8,0.6,1.0,3.1,5.0,1.2,13.1,21.0,5.2,0.0,0.1,0.0,0.1,0.0,0.2,10.0,8.0,7.0,,,,,,,,,
2026,Kenny Pickett,CAR,QB,21.2,22.5,20.0,13.5,14.1,13.0,140.7,153.4,128.0,0.9,1.0,0.9,0.7,0.5,1.0,2.7,4.0,1.3,13.4,23.0,3.7,0.0,0.0,0.0,0.1,0.0,0.2,9.9,9.1,7.0,,,,,,,,,
2026,Andy Dalton,PHI,QB,19.0,19.0,19.0,13.0,13.0,13.0,140.0,140.0,140.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,23.0,23.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,9.9,7.0,7.0,,,,,,,,,
2026,Behren Morton,NE,QB,15.0,15.0,15.0,10.0,10.0,10.0,121.0,121.0,121.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,8.0,8.0,,,,,,,,,
2026,Riley Leonard,IND,QB,22.7,22.7,22.7,14.6,14.6,14.6,158.1,158.1,158.1,0.8,0.8,0.8,0.5,0.5,0.5,1.2,1.2,1.2,5.4,5.4,5.4,0.1,0.1,0.1,0.2,0.2,0.2,9.8,9.4,9.4,,,,,,,,,
2026,Nick Mullens,JAC,QB,18.8,23.7,14.0,13.2,15.4,11.0,139.7,179.3,100.0,1.1,1.1,1.0,0.4,0.0,0.9,3.1,5.0,1.1,3.7,4.0,3.4,0.0,0.0,0.0,0.1,0.0,0.2,9.7,10.3,7.0,,,,,,,,,
2026,Chris Oladokun,KC,QB,23.0,23.0,23.0,14.0,14.0,14.0,148.0,148.0,148.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,18.0,18.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,9.7,7.0,7.0,,,,,,,,,
2026,Gardner Minshew II,ARI,QB,22.9,24.0,21.7,14.3,15.0,13.6,147.9,154.0,141.8,0.8,1.0,0.6,0.3,0.0,0.6,2.4,4.0,0.9,9.3,16.0,2.6,0.0,0.0,0.0,0.1,0.0,0.2,9.7,8.0,7.2,,,,,,,,,
2026,Tyrod Taylor,GB,QB,20.0,20.0,20.0,12.8,12.8,12.8,136.1,136.1,136.1,0.9,0.9,0.9,0.5,0.5,0.5,2.3,2.3,2.3,12.4,12.4,12.4,0.1,0.1,0.1,0.2,0.2,0.2,9.7,9.3,9.3,,,,,,,,,
2026,Adrian Martinez,SF,QB,16.0,16.0,16.0,11.0,11.0,11.0,114.0,114.0,114.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.0,8.0,,,,,,,,,
2026,Garrett Nussmeier,KC,QB,17.0,17.0,17.0,11.0,11.0,11.0,111.0,111.0,111.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,8.0,8.0,,,,,,,,,
2026,Jameis Winston,NYG,QB,21.6,22.3,21.0,13.3,13.6,13.0,153.2,163.4,143.0,1.0,1.0,0.9,1.0,0.9,1.0,2.9,5.0,0.7,12.3,22.0,2.7,0.0,0.0,0.0,0.6,0.2,1.0,9.2,8.7,5.0,,,,,,,,,
2026,Cole Payton,PHI,QB,14.0,14.0,14.0,9.0,9.0,9.0,105.0,105.0,105.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,8.0,8.0,,,,,,,,,
2026,Mitchell Trubisky,TEN,QB,23.3,23.6,23.0,13.5,15.0,12.0,138.5,154.0,123.0,0.8,1.0,0.7,0.4,0.0,0.7,2.6,4.0,1.1,4.7,7.0,2.5,0.0,0.1,0.0,0.1,0.0,0.1,9.0,8.0,7.7,,,,,,,,,
2026,Jalen Milroe,SEA,QB,11.0,11.0,11.0,7.0,7.0,7.0,90.0,90.0,90.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,,,,,,,,,
2026,Drew Allar,PIT,QB,16.0,16.0,16.0,10.0,10.0,10.0,101.0,101.0,101.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,7.0,7.0,,,,,,,,,
2026,Quinn Ewers,MIA,QB,20.7,22.4,19.0,13.5,14.1,13.0,138.5,152.9,124.0,0.8,1.0,0.6,0.8,0.6,1.0,2.5,4.0,1.0,11.5,19.0,4.0,0.0,0.0,0.0,0.1,0.0,0.2,8.8,7.3,7.0,,,,,,,,,
2026,Cade Klubnik,NYJ,QB,18.4,21.8,15.0,11.6,13.1,10.0,116.7,143.3,90.0,0.9,1.0,0.8,0.4,0.0,0.8,1.8,2.0,1.5,7.8,9.0,6.7,0.0,0.1,0.0,0.1,0.0,0.2,8.7,8.2,7.0,,,,,,,,,
2026,Kyle Allen,BUF,QB,18.5,22.0,15.0,10.6,13.2,8.0,117.0,138.1,96.0,1.0,1.0,0.9,0.4,0.0,0.7,2.0,3.0,1.1,2.5,2.9,2.0,0.0,0.0,0.0,0.1,0.0,0.2,8.3,8.1,7.0,,,,,,,,,
2026,Brady Cook,NYJ,QB,10.0,20.0,0.0,6.5,13.0,0.0,60.0,120.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,2.0,4.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.0,0.0,,,,,,,,,
2026,Will Howard,PIT,QB,8.0,16.0,0.0,5.0,10.0,0.0,50.5,101.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,7.0,0.0,,,,,,,,,
2026,Josh Johnson,CIN,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026,Stetson Bennett IV,LAR,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026,Aidan O'Connell,LV,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2026,Jahmyr Gibbs,DET,RB,,,,,,,,,,,,,,,,272.0,283.1,261.0,1358.8,1372.6,1345.0,14.7,15.0,14.5,1.1,1.0,1.3,305.7,297.3,297.0,70.4,73.0,67.8,584.8,623.0,546.5,4.2,5.0,3.4
2026,Bijan Robinson,ATL,RB,,,,,,,,,,,,,,,,294.2,302.0,286.4,1438.6,1506.0,1371.1,9.2,10.0,8.4,1.8,1.6,2.0,296.0,297.0,277.3,77.3,79.0,75.7,752.8,794.0,711.6,4.2,5.0,3.4
2026,Jonathan Taylor,IND,RB,,,,,,,,,,,,,,,,341.6,356.0,327.1,1545.6,1581.0,1510.2,13.3,15.0,11.6,1.7,1.5,2.0,275.3,276.0,261.4,47.7,48.0,47.4,345.6,346.2,345.0,1.6,2.0,1.3
2026,Derrick Henry,BAL,RB,,,,,,,,,,,,,,,,310.4,316.9,304.0,1565.7,1651.0,1480.4,14.0,15.0,13.1,1.7,1.5,2.0,262.6,256.0,252.7,18.7,21.4,16.0,186.2,210.4,162.0,1.1,1.2,1.0
2026,Christian McCaffrey,SF,RB,,,,,,,,,,,,,,,,258.3,278.6,238.0,1044.1,1149.1,939.0,8.8,9.6,8.0,1.1,1.0,1.2,250.6,270.7,215.0,73.9,79.8,68.0,657.1,692.3,622.0,5.0,5.0,5.0
2026,De'Von Achane,MIA,RB,,,,,,,,,,,,,,,,247.6,266.3,229.0,1238.6,1348.1,1129.0,6.1,7.0,5.1,1.0,1.0,1.0,238.1,233.2,227.0,69.9,75.0,64.7,529.9,549.0,510.9,4.5,6.0,2.9
2026,James Cook III,BUF,RB,,,,,,,,,,,,,,,,293.4,299.9,287.0,1415.8,1432.0,1399.6,10.0,11.0,9.0,2.4,1.8,3.0,236.1,243.5,213.0,34.0,35.9,32.0,285.1,302.2,268.0,1.8,2.0,1.6
2026,Josh Jacobs,GB,RB,,,,,,,,,,,,,,,,292.1,300.2,284.0,1163.6,1237.3,1090.0,13.0,13.0,13.0,1.3,1.0,1.6,228.5,237.5,204.0,36.0,36.0,36.0,287.6,294.0,281.2,1.3,1.6,1.0
2026,Saquon Barkley,PHI,RB,,,,,,,,,,,,,,,,303.2,306.0,300.5,1348.7,1412.0,1285.3,7.8,8.7,7.0,1.0,1.0,1.0,226.9,230.1,208.0,42.1,43.1,41.0,341.6,370.2,313.0,2.1,2.3,2.0
2026,Ashton Jeanty,LV,RB,,,,,,,,,,,,,,,,286.5,292.0,281.1,1092.7,1136.5,1049.0,8.6,10.0,7.1,1.1,1.0,1.2,224.2,218.0,216.5,59.9,64.9,55.0,417.6,494.3,341.0,4.0,6.0,2.0
2026,Chase Brown,CIN,RB,,,,,,,,,,,,,,,,238.1,240.2,236.0,1025.6,1045.1,1006.0,8.2,9.0,7.4,1.1,1.0,1.2,218.3,212.0,208.1,68.1,72.0,64.2,453.1,472.0,434.3,3.9,5.0,2.8
2026,Breece Hall,NYJ,RB,,,,,,,,,,,,,,,,260.0,265.0,255.0,1157.0,1163.1,1151.0,7.3,7.5,7.0,1.7,1.4,2.0,211.5,220.9,188.0,47.5,52.1,43.0,415.4,435.8,395.0,2.3,2.7,2.0
